campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Programmable homogeneous projection,2022-09-24 00:00:00+00:00,2023-11-12 00:00:00+00:00,11006.3,-66.92,podcast,B2C,promotion,0.98,3641.3,414.0,-7364.999999999999,Medio,Bajo,
Decentralized contextually-based capability,2023-02-22 00:00:00+00:00,2024-06-09 00:00:00+00:00,9950.82,4752.32,webinar,B2C,Referral,0.5,482845.35,473.0,472894.52999999997,Bajo,Alto,
Exclusive next generation info-mediaries,2023-03-26 00:00:00+00:00,2024-04-04 00:00:00+00:00,38117.82,1475.92,podcast,B2C,promotion,0.4,600708.1,375.0,562590.28,Medio,Alto,Alto
Cloned scalable strategy,2022-09-01 00:00:00+00:00,2024-06-14 00:00:00+00:00,74720.7,936.35,email,B2B,paid,0.49,774366.5,652.0,699645.8,Medio,Alto,Medio
Public-key full-range matrices,2023-07-16 00:00:00+00:00,2023-09-03 00:00:00+00:00,37221.22,1730.58,email,B2C,organic,0.1,681365.12,49.0,644143.9,Medio,Alto,Alto
Multi-layered methodical structure,2022-09-29 00:00:00+00:00,2024-05-03 00:00:00+00:00,33682.83,463.36,social media,B2C,Referral,0.25,189755.91,582.0,156073.08000000002,Medio,Alto,Medio
Organic holistic Graphical User Interface,2023-07-05 00:00:00+00:00,2023-12-03 00:00:00+00:00,1810.82,14836.96,email,B2C,promotion,0.87,270481.39,151.0,268670.57,Bajo,Alto,
Multi-channeled upward-trending instruction set,2023-02-28 00:00:00+00:00,2024-03-06 00:00:00+00:00,29840.15,2015.77,webinar,B2B,organic,0.78,631347.68,372.0,601507.53,Medio,Alto,Alto
Managed even-keeled Internet solution,2023-03-09 00:00:00+00:00,2024-01-12 00:00:00+00:00,81342.1,345.07,email,B2C,promotion,0.91,362030.2,309.0,280688.1,Medio,Alto,Medio
Customer-focused systemic capability,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,96731.22,676.28,social media,B2B,organic,0.8,750903.16,456.0,654171.9400000001,Medio,Alto,Medio
Inverse non-volatile superstructure,2022-08-06 00:00:00+00:00,2023-12-13 00:00:00+00:00,27329.38,3096.63,email,B2B,organic,0.6,873619.99,494.0,846290.61,Medio,Alto,
Multi-lateral needs-based collaboration,2022-09-23 00:00:00+00:00,2024-01-25 00:00:00+00:00,21718.66,3760.98,social media,B2C,organic,0.65,838552.42,489.0,816833.76,Medio,Alto,
Ergonomic empowering attitude,2023-04-26 00:00:00+00:00,2024-01-12 00:00:00+00:00,80659.67,562.75,email,B2C,promotion,0.7,534572.47,261.0,453912.8,Medio,Alto,Medio
Switchable secondary hierarchy,2023-04-29 00:00:00+00:00,2023-11-18 00:00:00+00:00,95913.4,579.67,email,B2B,promotion,0.91,651889.94,203.0,555976.5399999999,Medio,Alto,Medio
Ameliorated bi-directional Graphic Interface,2023-05-07 00:00:00+00:00,2023-11-21 00:00:00+00:00,34910.16,1656.2,podcast,B2C,Referral,0.97,613092.25,198.0,578182.09,Medio,Alto,Alto
Secured attitude-oriented info-mediaries,2022-11-14 00:00:00+00:00,2023-10-11 00:00:00+00:00,51394.97,1537.54,email,B2B,paid,0.41,841615.61,331.0,790220.64,Medio,Alto,Alto
Enterprise-wide bandwidth-monitored toolset,2022-08-17 00:00:00+00:00,2024-04-21 00:00:00+00:00,27577.78,2314.32,podcast,B2B,paid,0.4,665815.39,613.0,638237.61,Medio,Alto,Alto
Compatible mobile open system,2023-03-03 00:00:00+00:00,2024-05-29 00:00:00+00:00,31618.12,1340.48,webinar,B2C,paid,0.87,455453.72,453.0,423835.6,Medio,Alto,Alto
Vision-oriented object-oriented structure,2023-04-30 00:00:00+00:00,2024-03-24 00:00:00+00:00,84055.7,260.11,email,B2C,Referral,0.85,302692.25,329.0,218636.55,Medio,Alto,Medio
Re-engineered holistic data-warehouse,2022-10-03 00:00:00+00:00,2024-05-09 00:00:00+00:00,28051.5,1236.51,podcast,B2C,Referral,0.36,374910.63,584.0,346859.13,Medio,Alto,Alto
Multi-channeled reciprocal utilization,2022-08-21 00:00:00+00:00,2024-07-10 00:00:00+00:00,16470.61,3141.6,social media,B2B,organic,0.7,533910.94,689.0,517440.32999999996,Medio,Alto,
Object-based discrete strategy,2023-07-22 00:00:00+00:00,2023-10-20 00:00:00+00:00,39241.75,542.91,podcast,B2B,Referral,0.59,252287.84,90.0,213046.09,Medio,Alto,Medio
Customizable human-resource monitoring,2023-03-20 00:00:00+00:00,2023-12-06 00:00:00+00:00,54166.71,1257.64,webinar,B2B,paid,0.15,735390.8,261.0,681224.0900000001,Medio,Alto,Alto
Synergized actuating policy,2023-04-07 00:00:00+00:00,2024-06-20 00:00:00+00:00,40958.7,2149.05,podcast,B2B,promotion,0.39,921182.15,440.0,880223.4500000001,Medio,Alto,Alto
Versatile object-oriented access,2023-06-21 00:00:00+00:00,2024-02-21 00:00:00+00:00,21009.79,1432.59,podcast,B2B,Referral,0.54,321994.2,245.0,300984.41000000003,Medio,Alto,Alto
De-engineered 24/7 archive,2023-06-15 00:00:00+00:00,2024-01-31 00:00:00+00:00,23099.8,1617.99,social media,B2C,paid,0.98,396851.15,230.0,373751.35000000003,Medio,Alto,Alto
Profit-focused multimedia concept,2022-09-20 00:00:00+00:00,2023-11-04 00:00:00+00:00,33618.7,2482.8,webinar,B2C,paid,0.8,868303.57,410.0,834684.87,Medio,Alto,Alto
Vision-oriented transitional process improvement,2023-06-27 00:00:00+00:00,2023-11-26 00:00:00+00:00,55436.7,1319.11,podcast,B2B,organic,0.99,786705.7,152.0,731269.0,Medio,Alto,Alto
Pre-emptive mission-critical knowledge user,2023-03-08 00:00:00+00:00,2024-06-28 00:00:00+00:00,73916.74,214.81,webinar,B2B,promotion,0.69,232695.36,478.0,158778.62,Medio,Alto,Medio
Cross-group object-oriented moderator,2022-08-27 00:00:00+00:00,2023-11-18 00:00:00+00:00,66331.63,1281.9,podcast,B2C,promotion,0.4,916634.12,448.0,850302.49,Medio,Alto,Alto
Grass-roots eco-centric strategy,2022-10-22 00:00:00+00:00,2023-10-25 00:00:00+00:00,39767.24,922.36,email,B2B,paid,0.33,406566.2,368.0,366798.96,Medio,Alto,Medio
Customizable global hierarchy,2023-04-26 00:00:00+00:00,2023-10-12 00:00:00+00:00,86716.38,-20.01,email,B2B,paid,0.95,69360.86,169.0,-17355.520000000004,Medio,Medio,
Future-proofed uniform alliance,2023-03-22 00:00:00+00:00,2024-06-14 00:00:00+00:00,69474.96,24.04,email,B2B,organic,0.7,86176.18,450.0,16701.219999999987,Medio,Medio,Medio
Balanced asynchronous contingency,2022-10-31 00:00:00+00:00,2024-04-07 00:00:00+00:00,7952.69,9611.01,social media,B2C,promotion,0.14,772286.49,524.0,764333.8,Bajo,Alto,
Robust disintermediate neural-net,2023-04-17 00:00:00+00:00,2023-11-15 00:00:00+00:00,92395.78,927.86,social media,B2C,organic,0.31,949696.65,212.0,857300.87,Medio,Alto,Medio
Multi-lateral dynamic encryption,2023-04-21 00:00:00+00:00,2024-01-04 00:00:00+00:00,76016.6,964.4,social media,B2B,promotion,0.38,809123.64,258.0,733107.04,Medio,Alto,Medio
Customer-focused human-resource algorithm,2022-12-15 00:00:00+00:00,2024-03-07 00:00:00+00:00,32965.35,2443.5,email,B2C,Referral,0.77,838474.56,448.0,805509.2100000001,Medio,Alto,Alto
Re-contextualized zero-defect artificial intelligence,2023-04-13 00:00:00+00:00,2024-04-02 00:00:00+00:00,99120.34,129.42,webinar,B2B,Referral,0.67,227398.12,355.0,128277.78,Medio,Alto,Medio
Decentralized system-worthy neural-net,2023-01-24 00:00:00+00:00,2023-10-25 00:00:00+00:00,65906.93,724.37,email,B2B,promotion,0.9,543317.45,274.0,477410.51999999996,Medio,Alto,Medio
Reduced content-based Graphic Interface,2022-10-26 00:00:00+00:00,2024-03-03 00:00:00+00:00,16945.29,5120.74,social media,B2C,Referral,0.76,884669.86,494.0,867724.57,Medio,Alto,
De-engineered non-volatile hardware,2023-02-10 00:00:00+00:00,2024-02-14 00:00:00+00:00,41041.24,860.11,email,B2C,organic,0.51,394039.86,369.0,352998.62,Medio,Alto,Medio
Intuitive system-worthy interface,2022-12-28 00:00:00+00:00,2024-06-28 00:00:00+00:00,44445.2,576.64,webinar,B2C,Referral,0.39,300733.58,548.0,256288.38,Medio,Alto,Medio
Networked systematic budgetary management,2023-02-13 00:00:00+00:00,2023-12-20 00:00:00+00:00,11742.47,5624.87,email,B2B,organic,0.2,672241.21,310.0,660498.74,Medio,Alto,
Open-source radical extranet,2022-12-09 00:00:00+00:00,2023-09-22 00:00:00+00:00,68103.5,188.22,email,B2B,Referral,0.56,196290.5,287.0,128187.0,Medio,Alto,Medio
Monitored high-level contingency,2023-02-17 00:00:00+00:00,2023-10-10 00:00:00+00:00,26563.78,3151.5,social media,B2B,paid,0.32,863720.51,235.0,837156.73,Medio,Alto,
Switchable actuating encryption,2022-11-25 00:00:00+00:00,2023-09-14 00:00:00+00:00,3104.48,11256.87,webinar,B2C,Referral,0.57,352571.87,293.0,349467.39,Bajo,Alto,
Profit-focused actuating open architecture,2023-01-14 00:00:00+00:00,2024-03-30 00:00:00+00:00,1480.67,52442.64,social media,B2C,promotion,0.89,777983.15,441.0,776502.48,Bajo,Alto,
Compatible 5thgeneration open architecture,2023-06-27 00:00:00+00:00,2024-06-09 00:00:00+00:00,43263.23,557.29,social media,B2B,paid,0.27,284363.38,348.0,241100.15,Medio,Alto,Medio
Business-focused systemic policy,2022-08-21 00:00:00+00:00,2024-07-21 00:00:00+00:00,50643.73,1144.62,email,B2B,organic,0.6,630320.3,700.0,579676.5700000001,Medio,Alto,Alto
Front-line high-level encryption,2023-03-31 00:00:00+00:00,2023-09-10 00:00:00+00:00,30878.98,2059.26,podcast,B2B,promotion,0.7,666756.8,163.0,635877.8200000001,Medio,Alto,Alto
Reduced analyzing moratorium,2023-05-12 00:00:00+00:00,2023-08-07 00:00:00+00:00,30319.57,2957.08,email,B2B,promotion,0.19,926893.18,87.0,896573.6100000001,Medio,Alto,Alto
Configurable systematic concept,2023-01-30 00:00:00+00:00,2023-12-03 00:00:00+00:00,89283.48,916.2,email,B2B,Referral,0.67,907297.81,307.0,818014.3300000001,Medio,Alto,Medio
Versatile actuating synergy,2023-01-03 00:00:00+00:00,2024-01-28 00:00:00+00:00,64733.0,1337.29,email,B2B,Referral,0.75,930401.42,390.0,865668.42,Medio,Alto,Alto
Mandatory neutral ability,2023-03-22 00:00:00+00:00,2024-06-17 00:00:00+00:00,1635.98,7572.88,email,B2B,organic,0.9,125526.72,453.0,123890.74,Bajo,Alto,
Re-contextualized clear-thinking matrix,2022-12-17 00:00:00+00:00,2024-02-15 00:00:00+00:00,11395.3,6409.84,social media,B2B,promotion,0.88,741815.81,425.0,730420.51,Medio,Alto,
Front-line neutral concept,2023-07-09 00:00:00+00:00,2023-09-21 00:00:00+00:00,24959.24,1533.1,email,B2C,paid,0.73,407610.45,74.0,382651.21,Medio,Alto,Alto
Synergistic optimizing approach,2023-06-25 00:00:00+00:00,2023-10-13 00:00:00+00:00,59973.81,424.89,social media,B2B,paid,0.7,314799.19,110.0,254825.38,Medio,Alto,Medio
Grass-roots content-based synergy,2022-09-03 00:00:00+00:00,2024-06-10 00:00:00+00:00,11703.28,1920.34,email,B2B,Referral,0.46,236446.2,646.0,224742.92,Medio,Alto,Alto
Cross-group web-enabled methodology,2023-05-04 00:00:00+00:00,2024-03-10 00:00:00+00:00,8250.93,7120.76,podcast,B2B,paid,0.32,595779.73,311.0,587528.7999999999,Bajo,Alto,
Total impactful budgetary management,2023-05-07 00:00:00+00:00,2023-09-29 00:00:00+00:00,6304.42,12705.05,email,B2C,organic,0.5,807283.82,145.0,800979.3999999999,Bajo,Alto,
Phased background toolset,2022-10-31 00:00:00+00:00,2024-06-28 00:00:00+00:00,72368.61,436.57,podcast,B2B,Referral,0.33,388308.21,606.0,315939.60000000003,Medio,Alto,Medio
Cross-platform web-enabled ability,2023-05-10 00:00:00+00:00,2024-06-16 00:00:00+00:00,37696.45,1666.82,email,B2C,promotion,0.28,666027.78,403.0,628331.3300000001,Medio,Alto,Alto
Quality-focused 4thgeneration database,2022-12-08 00:00:00+00:00,2024-01-04 00:00:00+00:00,6333.7,1791.22,webinar,B2C,organic,0.61,119783.92,392.0,113450.22,Bajo,Alto,Alto
Customizable 5thgeneration instruction set,2023-04-01 00:00:00+00:00,2024-06-20 00:00:00+00:00,41704.96,2130.28,social media,B2B,Referral,0.85,930138.53,446.0,888433.5700000001,Medio,Alto,Alto
Automated real-time productivity,2023-02-26 00:00:00+00:00,2024-02-11 00:00:00+00:00,72322.94,973.27,podcast,B2C,paid,0.74,776223.2,350.0,703900.26,Medio,Alto,Medio
Advanced systematic complexity,2023-06-10 00:00:00+00:00,2024-04-11 00:00:00+00:00,1873.52,52727.47,podcast,B2C,organic,0.54,989733.25,306.0,987859.73,Bajo,Alto,
Re-engineered reciprocal infrastructure,2023-05-02 00:00:00+00:00,2024-05-14 00:00:00+00:00,38080.5,1392.94,podcast,B2C,paid,0.78,568518.95,378.0,530438.45,Medio,Alto,Alto
Customer-focused holistic orchestration,2023-07-07 00:00:00+00:00,2023-08-10 00:00:00+00:00,2412.93,26911.97,social media,B2C,paid,0.8,651779.82,34.0,649366.8899999999,Bajo,Alto,
Cross-group homogeneous forecast,2023-03-10 00:00:00+00:00,2023-12-04 00:00:00+00:00,46645.57,45.27,webinar,B2C,Referral,0.8,67759.8,269.0,21114.230000000003,Medio,Medio,Medio
Customizable optimizing benchmark,2023-06-06 00:00:00+00:00,2024-01-18 00:00:00+00:00,41799.29,2110.43,social media,B2B,Referral,0.54,923943.17,226.0,882143.88,Medio,Alto,Alto
Proactive empowering adapter,2022-08-15 00:00:00+00:00,2023-09-26 00:00:00+00:00,74447.6,832.23,email,B2C,Referral,0.18,694021.69,407.0,619574.09,Medio,Alto,Medio
Persevering bi-directional project,2023-03-19 00:00:00+00:00,2023-10-23 00:00:00+00:00,98135.86,145.29,social media,B2C,promotion,0.76,240715.35,218.0,142579.49,Medio,Alto,Medio
Digitized clear-thinking monitoring,2022-08-16 00:00:00+00:00,2023-10-20 00:00:00+00:00,10464.29,967.79,podcast,B2B,Referral,0.89,111736.4,430.0,101272.10999999999,Medio,Alto,Medio
Multi-layered global complexity,2022-11-16 00:00:00+00:00,2023-11-03 00:00:00+00:00,78944.71,656.11,email,B2C,Referral,0.24,596911.92,352.0,517967.21,Medio,Alto,Medio
Cross-group bottom-line orchestration,2022-12-12 00:00:00+00:00,2023-09-29 00:00:00+00:00,30937.43,2886.94,email,B2C,Referral,0.64,924081.5,291.0,893144.07,Medio,Alto,Alto
Expanded methodical instruction set,2023-07-22 00:00:00+00:00,2024-03-08 00:00:00+00:00,94173.28,743.13,webinar,B2C,Referral,0.16,794007.52,230.0,699834.24,Medio,Alto,Medio
Enhanced upward-trending solution,2022-09-23 00:00:00+00:00,2024-07-04 00:00:00+00:00,61866.52,915.63,podcast,B2C,organic,0.18,628337.1,650.0,566470.58,Medio,Alto,Medio
Advanced client-driven matrix,2023-07-02 00:00:00+00:00,2024-06-24 00:00:00+00:00,58920.71,606.77,social media,B2B,organic,0.99,416433.63,358.0,357512.92,Medio,Alto,Medio
Re-engineered 6thgeneration time-frame,2022-12-20 00:00:00+00:00,2024-02-08 00:00:00+00:00,70889.3,267.24,webinar,B2C,Referral,0.1,260331.7,415.0,189442.40000000002,Medio,Alto,Medio
Quality-focused responsive framework,2023-07-10 00:00:00+00:00,2023-08-03 00:00:00+00:00,38390.23,581.01,podcast,B2B,paid,0.57,261442.83,24.0,223052.59999999998,Medio,Alto,Medio
Optimized 3rdgeneration superstructure,2023-01-07 00:00:00+00:00,2024-03-22 00:00:00+00:00,32272.85,1619.27,email,B2B,organic,0.4,554858.76,440.0,522585.91000000003,Medio,Alto,Alto
Robust dedicated solution,2022-09-20 00:00:00+00:00,2024-04-05 00:00:00+00:00,21179.55,1154.88,social media,B2C,paid,0.76,265776.88,563.0,244597.33000000002,Medio,Alto,Alto
Right-sized tangible moratorium,2022-09-14 00:00:00+00:00,2024-05-06 00:00:00+00:00,71463.45,109.75,podcast,B2B,organic,0.53,149895.53,600.0,78432.08,Medio,Alto,Medio
Integrated real-time archive,2023-06-20 00:00:00+00:00,2024-05-09 00:00:00+00:00,63986.6,761.42,social media,B2C,paid,0.94,551193.1,324.0,487206.5,Medio,Alto,Medio
Organized uniform infrastructure,2023-03-20 00:00:00+00:00,2024-07-22 00:00:00+00:00,23859.94,1473.0,social media,B2C,organic,0.48,375316.11,490.0,351456.17,Medio,Alto,Alto
Future-proofed next generation software,2023-05-30 00:00:00+00:00,2023-12-19 00:00:00+00:00,29099.8,206.56,podcast,B2B,organic,0.89,89208.38,203.0,60108.58,Medio,Medio,Medio
Cross-group foreground array,2023-04-12 00:00:00+00:00,2024-01-19 00:00:00+00:00,92494.15,735.26,podcast,B2C,organic,0.23,772563.51,282.0,680069.36,Medio,Alto,Medio
Advanced multi-state portal,2023-02-25 00:00:00+00:00,2024-03-12 00:00:00+00:00,72412.24,206.04,webinar,B2C,organic,0.12,221613.6,381.0,149201.36,Medio,Alto,Medio
Visionary tangible Graphic Interface,2022-09-11 00:00:00+00:00,2023-11-12 00:00:00+00:00,84482.9,217.85,webinar,B2B,promotion,0.7,268528.69,427.0,184045.79,Medio,Alto,Medio
Business-focused tertiary focus group,2023-07-29 00:00:00+00:00,2023-12-21 00:00:00+00:00,46349.76,763.8,email,B2C,Referral,0.98,400371.0,145.0,354021.24,Medio,Alto,Medio
Down-sized high-level productivity,2023-04-29 00:00:00+00:00,2024-05-15 00:00:00+00:00,5574.74,15219.65,webinar,B2B,paid,0.2,854030.38,382.0,848455.64,Bajo,Alto,
Fundamental didactic algorithm,2023-07-25 00:00:00+00:00,2023-09-04 00:00:00+00:00,71885.41,55.65,email,B2B,promotion,0.4,111886.45,41.0,40001.03999999999,Medio,Alto,Medio
Pre-emptive exuding monitoring,2023-06-27 00:00:00+00:00,2024-01-22 00:00:00+00:00,37473.84,1718.22,email,B2B,paid,0.4,681357.44,209.0,643883.6,Medio,Alto,Alto
Organized client-driven array,2023-01-01 00:00:00+00:00,2024-05-31 00:00:00+00:00,72744.5,562.65,podcast,B2B,organic,0.74,482042.7,516.0,409298.2,Medio,Alto,Medio
Fully-configurable global leverage,2022-11-16 00:00:00+00:00,2024-02-21 00:00:00+00:00,35636.25,655.33,podcast,B2C,paid,0.23,269170.99,462.0,233534.74,Medio,Alto,Medio
Right-sized stable open architecture,2023-04-23 00:00:00+00:00,2023-10-30 00:00:00+00:00,84406.19,771.82,email,B2C,paid,0.2,735873.39,190.0,651467.2,Medio,Alto,Medio
Synchronized zero administration structure,2023-04-15 00:00:00+00:00,2023-09-17 00:00:00+00:00,88977.21,345.41,podcast,B2B,promotion,0.13,396317.2,155.0,307339.99,Medio,Alto,Medio
Visionary user-facing pricing structure,2022-11-27 00:00:00+00:00,2024-06-05 00:00:00+00:00,41408.95,282.1,email,B2C,promotion,0.18,158223.9,556.0,116814.95,Medio,Alto,Medio
Team-oriented bifurcated capability,2023-06-26 00:00:00+00:00,2024-01-09 00:00:00+00:00,9611.89,5959.45,email,B2C,organic,0.3,582427.27,197.0,572815.38,Bajo,Alto,
Persevering tangible hardware,2023-06-08 00:00:00+00:00,2023-08-02 00:00:00+00:00,67475.35,-20.63,email,B2B,promotion,0.22,53555.95,55.0,-13919.400000000009,Medio,Medio,
Triple-buffered cohesive encryption,2022-11-07 00:00:00+00:00,2024-07-13 00:00:00+00:00,81254.51,743.81,social media,B2B,paid,0.94,685633.82,614.0,604379.3099999999,Medio,Alto,Medio
Automated encompassing archive,2023-03-05 00:00:00+00:00,2024-06-17 00:00:00+00:00,83804.53,976.98,podcast,B2C,paid,0.36,902554.32,470.0,818749.7899999999,Medio,Alto,Medio
Devolved intermediate middleware,2022-09-18 00:00:00+00:00,2023-08-14 00:00:00+00:00,41307.73,1666.29,podcast,B2C,Referral,0.53,729614.63,330.0,688306.9,Medio,Alto,Alto
Triple-buffered high-level customer loyalty,2023-01-01 00:00:00+00:00,2023-09-20 00:00:00+00:00,78803.16,613.45,email,B2B,organic,0.75,562224.77,262.0,483421.61,Medio,Alto,Medio
Intuitive exuding concept,2022-09-14 00:00:00+00:00,2023-08-24 00:00:00+00:00,64551.2,334.49,email,B2C,promotion,0.12,280467.96,344.0,215916.76,Medio,Alto,Medio
Extended optimizing infrastructure,2023-06-29 00:00:00+00:00,2024-05-17 00:00:00+00:00,14126.24,3656.79,webinar,B2B,Referral,0.82,530692.88,323.0,516566.64,Medio,Alto,
Stand-alone tertiary methodology,2023-02-21 00:00:00+00:00,2024-06-09 00:00:00+00:00,35614.3,1732.55,social media,B2C,organic,0.19,652650.72,474.0,617036.4199999999,Medio,Alto,Alto
Extended context-sensitive Graphical User Interface,2023-04-08 00:00:00+00:00,2023-09-05 00:00:00+00:00,42616.8,1103.35,email,B2B,organic,0.48,512829.15,150.0,470212.35000000003,Medio,Alto,Alto
Integrated user-facing encoding,2022-09-21 00:00:00+00:00,2024-04-09 00:00:00+00:00,59207.21,1444.36,social media,B2B,paid,0.48,914372.53,566.0,855165.3200000001,Medio,Alto,Alto
Cross-group reciprocal hub,2023-05-24 00:00:00+00:00,2023-12-27 00:00:00+00:00,76911.16,634.82,webinar,B2B,organic,0.51,565155.23,217.0,488244.06999999995,Medio,Alto,Medio
Down-sized uniform productivity,2023-01-26 00:00:00+00:00,2024-05-21 00:00:00+00:00,10395.39,9169.04,social media,B2C,organic,0.95,963552.88,481.0,953157.49,Medio,Alto,
Versatile asymmetric protocol,2022-11-23 00:00:00+00:00,2023-11-23 00:00:00+00:00,78873.15,264.5,webinar,B2C,promotion,0.6,287495.18,365.0,208622.03,Medio,Alto,Medio
Polarized empowering neural-net,2023-04-27 00:00:00+00:00,2024-01-22 00:00:00+00:00,18458.17,2717.3,email,B2B,promotion,0.88,520022.1,270.0,501563.93,Medio,Alto,Alto
Versatile bandwidth-monitored time-frame,2023-06-24 00:00:00+00:00,2023-11-02 00:00:00+00:00,37360.8,2521.47,email,B2B,organic,0.82,979402.44,131.0,942041.6399999999,Medio,Alto,Alto
Seamless explicit policy,2023-04-03 00:00:00+00:00,2024-06-19 00:00:00+00:00,94502.9,771.54,podcast,B2C,Referral,0.2,823630.82,443.0,729127.9199999999,Medio,Alto,Medio
Sharable neutral implementation,2022-11-10 00:00:00+00:00,2024-07-01 00:00:00+00:00,90021.62,405.03,social media,B2B,Referral,0.43,454635.47,599.0,364613.85,Medio,Alto,Medio
Progressive composite access,2023-07-30 00:00:00+00:00,2023-12-14 00:00:00+00:00,5777.28,7196.71,email,B2C,promotion,0.27,421551.62,137.0,415774.33999999997,Bajo,Alto,
Assimilated intangible pricing structure,2023-01-08 00:00:00+00:00,2024-07-06 00:00:00+00:00,62734.3,1343.45,webinar,B2B,promotion,0.59,905539.68,545.0,842805.38,Medio,Alto,Alto
Public-key optimizing protocol,2022-08-03 00:00:00+00:00,2023-12-29 00:00:00+00:00,61172.36,353.94,podcast,B2C,Referral,0.13,277685.24,513.0,216512.88,Medio,Alto,Medio
Compatible bottom-line core,2023-01-10 00:00:00+00:00,2023-08-11 00:00:00+00:00,27219.52,3086.49,podcast,B2B,organic,0.6,867347.6,213.0,840128.08,Medio,Alto,
Face-to-face mobile knowledge user,2022-09-20 00:00:00+00:00,2024-04-16 00:00:00+00:00,66351.49,278.57,social media,B2C,Referral,0.5,251189.68,574.0,184838.19,Medio,Alto,Medio
Seamless reciprocal complexity,2023-01-03 00:00:00+00:00,2023-12-15 00:00:00+00:00,20786.4,1120.26,podcast,B2C,paid,0.53,253649.14,346.0,232862.74000000002,Medio,Alto,Alto
Mandatory exuding model,2023-02-26 00:00:00+00:00,2023-10-26 00:00:00+00:00,32177.54,1344.05,webinar,B2B,organic,0.5,464661.0,242.0,432483.46,Medio,Alto,Alto
Digitized intangible Graphical User Interface,2022-09-08 00:00:00+00:00,2023-10-27 00:00:00+00:00,90484.19,985.85,podcast,B2C,promotion,0.54,982518.87,414.0,892034.6799999999,Medio,Alto,Medio
Profound demand-driven secured line,2023-03-19 00:00:00+00:00,2024-01-29 00:00:00+00:00,71007.37,994.76,email,B2C,paid,0.92,777359.75,316.0,706352.38,Medio,Alto,Medio
Right-sized needs-based solution,2022-08-09 00:00:00+00:00,2024-04-06 00:00:00+00:00,65209.95,83.8,email,B2B,organic,0.48,119853.0,606.0,54643.05,Medio,Alto,Medio
Seamless dynamic framework,2023-04-29 00:00:00+00:00,2024-02-13 00:00:00+00:00,54554.48,308.27,podcast,B2B,promotion,0.89,222731.21,290.0,168176.72999999998,Medio,Alto,Medio
Re-contextualized upward-trending architecture,2023-01-07 00:00:00+00:00,2023-08-20 00:00:00+00:00,18530.72,1603.84,social media,B2C,promotion,0.79,315733.7,225.0,297202.98,Medio,Alto,Alto
Cloned logistical analyzer,2022-08-15 00:00:00+00:00,2023-08-31 00:00:00+00:00,56508.18,1385.84,webinar,B2B,paid,0.71,839620.4,381.0,783112.22,Medio,Alto,Alto
Centralized value-added superstructure,2022-08-08 00:00:00+00:00,2024-05-20 00:00:00+00:00,23692.97,2807.62,webinar,B2B,organic,0.77,688901.13,651.0,665208.16,Medio,Alto,Alto
Proactive bifurcated architecture,2022-11-25 00:00:00+00:00,2024-04-21 00:00:00+00:00,74431.67,-71.81,email,B2B,promotion,0.52,20979.33,513.0,-53452.34,Medio,Medio,
Triple-buffered client-server portal,2023-03-17 00:00:00+00:00,2023-12-05 00:00:00+00:00,6793.37,5740.02,email,B2C,paid,0.72,396734.21,263.0,389940.84,Bajo,Alto,
Organic demand-driven support,2023-03-30 00:00:00+00:00,2024-02-12 00:00:00+00:00,69644.4,512.47,podcast,B2B,Referral,0.2,426548.11,319.0,356903.70999999996,Medio,Alto,Medio
Realigned methodical artificial intelligence,2023-05-23 00:00:00+00:00,2024-06-16 00:00:00+00:00,66054.48,1210.67,email,B2B,paid,0.31,865754.6,390.0,799700.12,Medio,Alto,Alto
Object-based demand-driven installation,2022-10-26 00:00:00+00:00,2023-12-25 00:00:00+00:00,68408.1,123.84,webinar,B2B,Referral,0.11,153122.51,425.0,84714.41,Medio,Alto,Medio
Ameliorated actuating policy,2022-08-26 00:00:00+00:00,2024-04-23 00:00:00+00:00,44314.41,941.61,podcast,B2B,organic,0.53,461585.16,606.0,417270.75,Medio,Alto,Medio
Public-key disintermediate neural-net,2022-11-13 00:00:00+00:00,2024-07-24 00:00:00+00:00,31427.3,450.88,social media,B2C,promotion,0.39,173127.66,619.0,141700.36000000002,Medio,Alto,Medio
Upgradable contextually-based Graphic Interface,2022-08-25 00:00:00+00:00,2024-01-08 00:00:00+00:00,80418.44,492.15,webinar,B2B,promotion,0.91,476196.94,501.0,395778.5,Medio,Alto,Medio
Integrated client-server software,2022-09-23 00:00:00+00:00,2023-12-13 00:00:00+00:00,20633.51,1838.85,webinar,B2C,organic,0.51,400052.8,446.0,379419.29,Medio,Alto,Alto
Innovative intangible emulation,2022-11-18 00:00:00+00:00,2024-05-19 00:00:00+00:00,2792.69,17922.75,webinar,B2C,Referral,0.43,503319.66,548.0,500526.97,Bajo,Alto,
Fundamental incremental service-desk,2023-01-02 00:00:00+00:00,2023-10-30 00:00:00+00:00,8053.59,9602.53,email,B2B,organic,0.46,781401.65,301.0,773348.06,Bajo,Alto,
Proactive motivating open architecture,2023-03-17 00:00:00+00:00,2023-11-10 00:00:00+00:00,62167.9,575.38,email,B2C,paid,0.85,419872.14,238.0,357704.24,Medio,Alto,Medio
