campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Function-based leadingedge budgetary management,2022-12-16 00:00:00+00:00,2023-08-23 00:00:00+00:00,6475570.0,-0.8461149983707998,webinar,B2B,Referral,0.2,996493.1,250.0,-5479076.9,Muy Alto,Muy Alto,Pérdida
Right-sized next generation solution,2022-09-27 00:00:00+00:00,2024-03-26 00:00:00+00:00,95256190.0,-0.99911225779658,podcast,B2C,Referral,0.65,84562.94,546.0,-95171627.06,Muy Alto,Medio,Pérdida
Assimilated local framework,2023-01-07 00:00:00+00:00,2024-06-05 00:00:00+00:00,82461130.0,-0.9965335980722069,social media,B2B,organic,0.8,285843.42,515.0,-82175286.58,Muy Alto,Muy Alto,Pérdida
Enterprise-wide bottom-line superstructure,2023-04-24 00:00:00+00:00,2023-10-10 00:00:00+00:00,1407210.0,-0.920369163095771,webinar,B2B,promotion,0.57,112057.31,169.0,-1295152.69,Muy Alto,Alto,Pérdida
Triple-buffered bi-directional extranet,2023-07-05 00:00:00+00:00,2023-11-02 00:00:00+00:00,26990810.0,-0.9915370620592713,email,B2C,Referral,0.75,228421.55,120.0,-26762388.45,Muy Alto,Muy Alto,Pérdida
Down-sized systemic open architecture,2022-11-14 00:00:00+00:00,2024-02-25 00:00:00+00:00,43113830.0,-0.9926255630733805,webinar,B2B,organic,0.33,317940.22,468.0,-42795889.78,Muy Alto,Muy Alto,Pérdida
Optional composite secured line,2023-06-05 00:00:00+00:00,2024-02-13 00:00:00+00:00,99250380.0,-0.9984898837666919,webinar,B2B,Referral,0.37,149879.61,253.0,-99100500.39,Muy Alto,Alto,Pérdida
Self-enabling non-volatile core,2023-07-28 00:00:00+00:00,2024-03-16 00:00:00+00:00,3884460.0,-0.8357647652440751,podcast,B2B,organic,0.86,637965.2,232.0,-3246494.8,Muy Alto,Muy Alto,Pérdida
Multi-tiered context-sensitive hub,2023-06-20 00:00:00+00:00,2024-05-24 00:00:00+00:00,1380680.0,-0.8843893154097981,podcast,B2C,promotion,0.84,159621.36,339.0,-1221058.6400000001,Muy Alto,Alto,Pérdida
Optimized 4thgeneration hub,2023-04-02 00:00:00+00:00,2024-06-28 00:00:00+00:00,3653030.0,-0.872120866787297,podcast,B2C,Referral,0.13,467146.31,453.0,-3185883.69,Muy Alto,Muy Alto,Pérdida
Re-engineered methodical methodology,2023-06-02 00:00:00+00:00,2024-07-05 00:00:00+00:00,86154710.0,-0.988774238808302,social media,B2B,paid,0.8,967152.2,399.0,-85187557.8,Muy Alto,Muy Alto,Pérdida
Sharable cohesive focus group,2022-08-27 00:00:00+00:00,2023-11-03 00:00:00+00:00,88536970.0,-0.997408273515572,email,B2B,paid,0.92,229463.61,433.0,-88307506.39,Muy Alto,Muy Alto,Pérdida
Mandatory multi-tasking hardware,2022-09-08 00:00:00+00:00,2023-12-27 00:00:00+00:00,35256990.0,-0.9832593670077906,email,B2B,organic,0.7,590224.33,475.0,-34666765.67,Muy Alto,Muy Alto,Pérdida
User-friendly radical conglomeration,2022-11-02 00:00:00+00:00,2024-07-17 00:00:00+00:00,61599990.0,-0.9935724746059212,webinar,B2C,organic,0.93,395935.5,623.0,-61204054.5,Muy Alto,Muy Alto,Pérdida
Ameliorated attitude-oriented flexibility,2022-10-11 00:00:00+00:00,2024-06-15 00:00:00+00:00,75404870.0,-0.9982452549815417,email,B2C,Referral,0.55,132316.32,613.0,-75272553.68,Muy Alto,Alto,Pérdida
Visionary methodical workforce,2023-01-27 00:00:00+00:00,2024-03-25 00:00:00+00:00,36063470.0,-0.9797163878018395,podcast,B2C,promotion,0.67,731497.44,423.0,-35331972.56,Muy Alto,Muy Alto,Pérdida
Future-proofed 4thgeneration core,2022-11-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,17378680.0,-0.957023157109746,podcast,B2B,Referral,0.88,746880.8,517.0,-16631799.2,Muy Alto,Muy Alto,Pérdida
Networked system-worthy solution,2023-04-28 00:00:00+00:00,2024-02-22 00:00:00+00:00,7057510.0,-0.9760364576174883,social media,B2B,paid,0.62,169122.94,300.0,-6888387.06,Muy Alto,Alto,Pérdida
Cross-group zero administration model,2023-01-23 00:00:00+00:00,2023-10-09 00:00:00+00:00,75677680.0,-0.9920506087131635,social media,B2B,paid,0.16,601591.49,259.0,-75076088.51,Muy Alto,Muy Alto,Pérdida
Organized static alliance,2023-01-23 00:00:00+00:00,2023-10-04 00:00:00+00:00,2030930.0,-0.5790579537453284,webinar,B2B,promotion,0.84,854903.83,254.0,-1176026.17,Muy Alto,Muy Alto,Pérdida
Face-to-face scalable definition,2023-06-13 00:00:00+00:00,2024-04-26 00:00:00+00:00,76484110.0,-0.9996814082036126,podcast,B2B,paid,0.41,24367.21,318.0,-76459742.79,Muy Alto,Bajo,Pérdida
Programmable tertiary installation,2022-11-22 00:00:00+00:00,2024-04-17 00:00:00+00:00,20983450.0,-0.9659432285920572,webinar,B2C,promotion,0.94,714628.56,512.0,-20268821.44,Muy Alto,Muy Alto,Pérdida
Reverse-engineered multi-state standardization,2022-09-05 00:00:00+00:00,2023-10-10 00:00:00+00:00,23498460.0,-0.9719223217181041,podcast,B2C,organic,0.32,659782.2,400.0,-22838677.8,Muy Alto,Muy Alto,Pérdida
Versatile systemic matrices,2023-03-18 00:00:00+00:00,2023-11-03 00:00:00+00:00,40761620.0,-0.9865187234952879,email,B2B,Referral,0.74,549518.67,230.0,-40212101.33,Muy Alto,Muy Alto,Pérdida
Polarized client-driven moratorium,2023-01-25 00:00:00+00:00,2023-08-16 00:00:00+00:00,50624240.0,-0.9997218802692148,webinar,B2C,Referral,0.58,14079.6,203.0,-50610160.4,Muy Alto,Bajo,Pérdida
Implemented neutral algorithm,2023-05-31 00:00:00+00:00,2024-05-04 00:00:00+00:00,29528870.0,-0.9813582246797795,podcast,B2C,promotion,0.78,550470.56,339.0,-28978399.44,Muy Alto,Muy Alto,Pérdida
Enterprise-wide impactful installation,2023-07-26 00:00:00+00:00,2024-02-23 00:00:00+00:00,71620590.0,-0.9878213315472547,email,B2C,Referral,0.38,872243.42,212.0,-70748346.58,Muy Alto,Muy Alto,Pérdida
Managed regional process improvement,2023-06-14 00:00:00+00:00,2023-09-19 00:00:00+00:00,65007530.0,-0.9933986464337285,email,B2B,promotion,0.99,429137.69,97.0,-64578392.31,Muy Alto,Muy Alto,Pérdida
Vision-oriented incremental website,2023-02-28 00:00:00+00:00,2024-04-26 00:00:00+00:00,88865190.0,-0.9957308600814334,email,B2B,Referral,0.4,379377.93,423.0,-88485812.07,Muy Alto,Muy Alto,Pérdida
Compatible global Graphical User Interface,2023-07-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,29838850.0,-0.9757617059638692,webinar,B2C,paid,0.4,723242.82,305.0,-29115607.18,Muy Alto,Muy Alto,Pérdida
Up-sized web-enabled flexibility,2022-09-24 00:00:00+00:00,2024-06-08 00:00:00+00:00,82727290.0,-0.9902813000401682,podcast,B2B,organic,0.21,804001.71,623.0,-81923288.29,Muy Alto,Muy Alto,Pérdida
User-centric intermediate website,2023-03-04 00:00:00+00:00,2023-11-09 00:00:00+00:00,40776290.0,-0.9795619017816481,email,B2C,promotion,0.2,833389.82,250.0,-39942900.18,Muy Alto,Muy Alto,Pérdida
Multi-tiered asynchronous model,2022-08-26 00:00:00+00:00,2024-01-03 00:00:00+00:00,28192890.0,-0.9683490348098404,social media,B2C,organic,0.1,892332.18,495.0,-27300557.82,Muy Alto,Muy Alto,Pérdida
Function-based homogeneous productivity,2022-10-28 00:00:00+00:00,2024-05-04 00:00:00+00:00,11711340.0,-0.9167004510158531,social media,B2B,organic,0.26,975549.34,554.0,-10735790.66,Muy Alto,Muy Alto,Pérdida
Persevering tertiary solution,2022-12-24 00:00:00+00:00,2023-12-07 00:00:00+00:00,46790730.0,-0.9827154034570522,social media,B2C,promotion,0.79,808758.89,348.0,-45981971.11,Muy Alto,Muy Alto,Pérdida
Expanded 3rdgeneration synergy,2022-10-08 00:00:00+00:00,2024-07-09 00:00:00+00:00,43946750.0,-0.9831826139589389,email,B2B,paid,0.0,739069.46,640.0,-43207680.54,Muy Alto,Muy Alto,Pérdida
Stand-alone web-enabled array,2022-09-10 00:00:00+00:00,2023-11-24 00:00:00+00:00,49546420.0,-0.9830912832854523,social media,B2C,organic,0.26,837766.38,440.0,-48708653.62,Muy Alto,Muy Alto,Pérdida
Reverse-engineered stable approach,2022-08-14 00:00:00+00:00,2024-01-05 00:00:00+00:00,9472450.0,-0.9266150890213197,podcast,B2B,paid,0.77,695134.9,509.0,-8777315.1,Muy Alto,Muy Alto,Pérdida
Streamlined homogeneous emulation,2022-08-22 00:00:00+00:00,2023-11-17 00:00:00+00:00,41792480.0,-0.9818053262213681,podcast,B2C,promotion,0.28,760400.54,452.0,-41032079.46,Muy Alto,Muy Alto,Pérdida
Face-to-face multi-tasking flexibility,2023-06-07 00:00:00+00:00,2023-10-23 00:00:00+00:00,92997450.0,-0.9916232011737955,podcast,B2B,Referral,0.51,779020.93,138.0,-92218429.07,Muy Alto,Muy Alto,Pérdida
Cross-group bandwidth-monitored algorithm,2023-04-18 00:00:00+00:00,2024-02-06 00:00:00+00:00,92913240.0,-0.9964191715841574,podcast,B2C,paid,0.63,332706.37,294.0,-92580533.63,Muy Alto,Muy Alto,Pérdida
Cross-platform empowering protocol,2022-10-13 00:00:00+00:00,2024-02-05 00:00:00+00:00,15036970.0,-0.972837165998203,social media,B2B,Referral,0.66,408446.72,480.0,-14628523.28,Muy Alto,Muy Alto,Pérdida
Robust maximized Graphic Interface,2022-09-17 00:00:00+00:00,2024-07-31 00:00:00+00:00,95291590.0,-0.9915538768951174,social media,B2B,organic,0.27,804844.5,683.0,-94486745.5,Muy Alto,Muy Alto,Pérdida
Reduced solution-oriented Local Area Network,2022-10-18 00:00:00+00:00,2024-02-07 00:00:00+00:00,29617850.0,-0.9830319368218827,podcast,B2B,paid,0.7,502557.55,477.0,-29115292.45,Muy Alto,Muy Alto,Pérdida
Grass-roots multimedia hub,2022-08-07 00:00:00+00:00,2024-03-11 00:00:00+00:00,8752770.0,-0.8997729987192626,email,B2C,paid,0.2,877263.89,582.0,-7875506.11,Muy Alto,Muy Alto,Pérdida
Inverse dedicated process improvement,2023-01-14 00:00:00+00:00,2023-12-20 00:00:00+00:00,4177120.0,-0.7873211159842188,webinar,B2C,organic,0.7,888385.22,340.0,-3288734.7800000003,Muy Alto,Muy Alto,Pérdida
Networked impactful complexity,2022-11-13 00:00:00+00:00,2023-12-17 00:00:00+00:00,5328950.0,-0.8416227718406065,webinar,B2C,Referral,0.1,843984.33,399.0,-4484965.67,Muy Alto,Muy Alto,Pérdida
Re-contextualized 3rdgeneration moderator,2023-01-15 00:00:00+00:00,2024-07-07 00:00:00+00:00,85490690.0,-0.9978845965566543,podcast,B2C,Referral,0.59,180847.3,539.0,-85309842.7,Muy Alto,Alto,Pérdida
Operative heuristic middleware,2023-05-27 00:00:00+00:00,2023-08-28 00:00:00+00:00,9551880.0,-0.9584783602809079,webinar,B2C,Referral,0.46,396609.72,93.0,-9155270.28,Muy Alto,Muy Alto,Pérdida
Seamless didactic algorithm,2022-09-06 00:00:00+00:00,2024-04-07 00:00:00+00:00,20179610.0,-0.9837688240753909,webinar,B2B,promotion,0.46,327538.8,579.0,-19852071.2,Muy Alto,Muy Alto,Pérdida
Multi-layered neutral productivity,2023-04-14 00:00:00+00:00,2024-03-17 00:00:00+00:00,15550450.0,-0.9446520210026076,webinar,B2C,paid,0.23,860685.98,338.0,-14689764.02,Muy Alto,Muy Alto,Pérdida
Enhanced systematic conglomeration,2023-06-06 00:00:00+00:00,2024-06-03 00:00:00+00:00,26004110.0,-0.9839143996852806,email,B2B,organic,0.88,418291.72,363.0,-25585818.28,Muy Alto,Muy Alto,Pérdida
Customizable mission-critical projection,2022-09-05 00:00:00+00:00,2023-11-05 00:00:00+00:00,6656210.0,-0.8854630187449013,email,B2B,promotion,0.6,762382.2,426.0,-5893827.8,Muy Alto,Muy Alto,Pérdida
Future-proofed dynamic Internet solution,2022-10-08 00:00:00+00:00,2023-10-20 00:00:00+00:00,8494120.0,-0.9754099047340984,podcast,B2C,paid,0.93,208871.22,377.0,-8285248.78,Muy Alto,Muy Alto,Pérdida
Realigned homogeneous support,2022-10-13 00:00:00+00:00,2024-03-03 00:00:00+00:00,24132550.0,-0.9986100428674135,social media,B2C,paid,0.65,33543.21,507.0,-24099006.79,Muy Alto,Bajo,Pérdida
Enterprise-wide non-volatile projection,2023-03-05 00:00:00+00:00,2024-04-18 00:00:00+00:00,9932490.0,-0.9482958804891825,email,B2B,organic,0.85,513550.65,410.0,-9418939.35,Muy Alto,Muy Alto,Pérdida
Up-sized next generation portal,2022-11-14 00:00:00+00:00,2024-06-23 00:00:00+00:00,5702930.0,-0.8330997101489936,social media,B2C,organic,0.88,951820.67,587.0,-4751109.33,Muy Alto,Muy Alto,Pérdida
Stand-alone modular Internet solution,2023-05-05 00:00:00+00:00,2023-08-17 00:00:00+00:00,11068740.0,-0.9325053348438936,podcast,B2C,promotion,0.86,747080.9,104.0,-10321659.1,Muy Alto,Muy Alto,Pérdida
Stand-alone composite matrix,2022-11-10 00:00:00+00:00,2023-12-19 00:00:00+00:00,47307680.0,-0.9835657846675212,podcast,B2B,Referral,0.85,777464.6,404.0,-46530215.4,Muy Alto,Muy Alto,Pérdida
Robust national process improvement,2023-07-07 00:00:00+00:00,2023-10-09 00:00:00+00:00,5211430.0,-0.9156758010757124,social media,B2C,organic,0.89,439449.66,94.0,-4771980.34,Muy Alto,Muy Alto,Pérdida
Intuitive analyzing contingency,2022-11-02 00:00:00+00:00,2023-10-29 00:00:00+00:00,66488960.0,-0.9926527387403864,webinar,B2C,promotion,0.53,488511.76,361.0,-66000448.24,Muy Alto,Muy Alto,Pérdida
Networked systemic toolset,2023-02-06 00:00:00+00:00,2023-09-12 00:00:00+00:00,41529520.0,-0.9776815727704052,podcast,B2C,paid,0.79,926873.57,218.0,-40602646.43,Muy Alto,Muy Alto,Pérdida
Compatible content-based architecture,2023-02-05 00:00:00+00:00,2024-05-27 00:00:00+00:00,59471380.0,-0.9958368228549598,email,B2B,paid,0.16,247589.89,477.0,-59223790.11,Muy Alto,Muy Alto,Pérdida
Universal uniform service-desk,2023-07-10 00:00:00+00:00,2024-05-16 00:00:00+00:00,37054160.0,-0.9998388315913787,email,B2B,Referral,0.6,5971.96,311.0,-37048188.04,Muy Alto,Muy Bajo,Pérdida
Programmable non-volatile encoding,2023-02-22 00:00:00+00:00,2023-08-21 00:00:00+00:00,4618490.0,-0.8115359002617739,podcast,B2C,Referral,0.2,870419.56,180.0,-3748070.44,Muy Alto,Muy Alto,Pérdida
Public-key logistical knowledgebase,2022-09-13 00:00:00+00:00,2024-07-25 00:00:00+00:00,35711190.0,-0.9812454387546312,webinar,B2C,promotion,0.39,669747.7,681.0,-35041442.3,Muy Alto,Muy Alto,Pérdida
Profit-focused next generation installation,2023-03-12 00:00:00+00:00,2024-07-30 00:00:00+00:00,16505530.0,-0.9756935905723718,podcast,B2C,paid,0.29,401190.17,506.0,-16104339.83,Muy Alto,Muy Alto,Pérdida
Right-sized transitional standardization,2023-02-06 00:00:00+00:00,2024-01-06 00:00:00+00:00,992980.0,-0.023009023343873995,email,B2C,promotion,0.65,970132.5,334.0,-22847.5,Muy Alto,Muy Alto,Pérdida
Quality-focused local methodology,2022-09-21 00:00:00+00:00,2023-12-27 00:00:00+00:00,11092230.0,-0.990597313615026,social media,B2C,paid,0.83,104296.76,462.0,-10987933.24,Muy Alto,Alto,Pérdida
Intuitive mobile focus group,2023-06-04 00:00:00+00:00,2024-02-12 00:00:00+00:00,56406790.0,-0.9973434593601231,podcast,B2C,Referral,0.7,149846.93,253.0,-56256943.07,Muy Alto,Alto,Pérdida
Extended web-enabled approach,2023-01-23 00:00:00+00:00,2023-10-26 00:00:00+00:00,9402010.0,-0.9730330769697119,social media,B2B,Referral,0.47,253543.28,276.0,-9148466.72,Muy Alto,Muy Alto,Pérdida
Configurable context-sensitive orchestration,2022-09-15 00:00:00+00:00,2024-05-22 00:00:00+00:00,45583710.0,-0.9789574192184006,social media,B2C,organic,0.0,959198.9,615.0,-44624511.1,Muy Alto,Muy Alto,Pérdida
Organized multi-state definition,2022-09-26 00:00:00+00:00,2023-11-22 00:00:00+00:00,9423540.0,-0.9853297794671642,social media,B2B,promotion,0.16,138245.41,422.0,-9285294.59,Muy Alto,Alto,Pérdida
Horizontal systematic moderator,2023-06-30 00:00:00+00:00,2023-10-25 00:00:00+00:00,20557580.0,-0.9585977230783,webinar,B2B,promotion,0.8,851130.62,117.0,-19706449.38,Muy Alto,Muy Alto,Pérdida
Reverse-engineered non-volatile intranet,2022-08-09 00:00:00+00:00,2023-10-22 00:00:00+00:00,3517990.0,-0.9660319216370712,webinar,B2B,Referral,0.53,119499.36,439.0,-3398490.64,Muy Alto,Alto,Pérdida
Versatile systematic flexibility,2023-05-16 00:00:00+00:00,2023-09-06 00:00:00+00:00,24546350.0,-0.9830642543596095,webinar,B2C,promotion,0.14,415710.74,113.0,-24130639.26,Muy Alto,Muy Alto,Pérdida
Sharable tangible structure,2022-09-22 00:00:00+00:00,2023-12-07 00:00:00+00:00,11545730.0,-0.9973984615957587,social media,B2C,promotion,0.5,30036.66,441.0,-11515693.34,Muy Alto,Bajo,Pérdida
Enhanced optimizing time-frame,2022-11-06 00:00:00+00:00,2024-04-02 00:00:00+00:00,1378610.0,-0.37410653484306655,email,B2B,organic,0.66,862862.99,513.0,-515747.01,Muy Alto,Muy Alto,Pérdida
Stand-alone zero-defect Graphic Interface,2023-01-09 00:00:00+00:00,2023-10-31 00:00:00+00:00,41687290.0,-0.992646545985599,social media,B2B,organic,0.97,306545.57,295.0,-41380744.43,Muy Alto,Muy Alto,Pérdida
Intuitive 24hour flexibility,2023-05-22 00:00:00+00:00,2023-11-30 00:00:00+00:00,78922220.0,-0.9896050294834584,podcast,B2C,organic,0.5,820394.15,192.0,-78101825.85,Muy Alto,Muy Alto,Pérdida
Profound heuristic solution,2022-09-03 00:00:00+00:00,2023-12-05 00:00:00+00:00,29965350.0,-0.9732995813497923,email,B2B,organic,0.69,800087.39,458.0,-29165262.61,Muy Alto,Muy Alto,Pérdida
Organized explicit pricing structure,2022-09-19 00:00:00+00:00,2023-11-10 00:00:00+00:00,44016460.0,-0.9882714943455244,webinar,B2C,organic,0.46,516247.3,417.0,-43500212.7,Muy Alto,Muy Alto,Pérdida
Compatible local concept,2023-06-03 00:00:00+00:00,2024-03-09 00:00:00+00:00,7918920.0,-0.9987906949432499,webinar,B2B,Referral,0.15,9576.39,280.0,-7909343.61,Muy Alto,Muy Bajo,Pérdida
Business-focused directional instruction set,2023-06-21 00:00:00+00:00,2023-09-08 00:00:00+00:00,6534780.0,-0.8671264633239374,podcast,B2B,promotion,0.8,868299.33,79.0,-5666480.67,Muy Alto,Muy Alto,Pérdida
Up-sized foreground open system,2023-04-29 00:00:00+00:00,2024-05-08 00:00:00+00:00,64165510.0,-0.9954763100924469,podcast,B2B,promotion,0.44,290264.87,375.0,-63875245.13,Muy Alto,Muy Alto,Pérdida
Operative exuding process improvement,2023-05-29 00:00:00+00:00,2023-11-11 00:00:00+00:00,55991950.0,-0.9826225736020981,social media,B2B,organic,0.72,972995.99,166.0,-55018954.01,Muy Alto,Muy Alto,Pérdida
Ergonomic full-range workforce,2023-04-25 00:00:00+00:00,2024-03-13 00:00:00+00:00,88094670.0,-0.9966411339074203,email,B2B,paid,0.24,295898.2,323.0,-87798771.8,Muy Alto,Muy Alto,Pérdida
Down-sized object-oriented website,2022-11-16 00:00:00+00:00,2024-04-10 00:00:00+00:00,23030510.0,-0.9993852203012438,social media,B2C,Referral,0.9,14158.69,511.0,-23016351.31,Muy Alto,Bajo,Pérdida
Fully-configurable web-enabled info-mediaries,2023-03-30 00:00:00+00:00,2024-04-04 00:00:00+00:00,44207350.0,-0.980420320376589,social media,B2C,organic,0.51,865565.75,371.0,-43341784.25,Muy Alto,Muy Alto,Pérdida
User-centric intangible success,2023-01-09 00:00:00+00:00,2023-08-27 00:00:00+00:00,40594890.0,-0.9922815775581607,email,B2C,Referral,0.86,313328.51,230.0,-40281561.49,Muy Alto,Muy Alto,Pérdida
Realigned zero administration intranet,2023-03-12 00:00:00+00:00,2023-11-29 00:00:00+00:00,55314880.0,-0.9935931013499442,social media,B2B,paid,0.34,354396.83,262.0,-54960483.17,Muy Alto,Muy Alto,Pérdida
Secured grid-enabled policy,2023-07-22 00:00:00+00:00,2023-08-27 00:00:00+00:00,9127520.0,-0.9165896114169019,email,B2C,paid,0.38,761329.99,36.0,-8366190.01,Muy Alto,Muy Alto,Pérdida
Sharable neutral array,2023-03-24 00:00:00+00:00,2024-06-15 00:00:00+00:00,67716570.0,-0.9982213895358255,webinar,B2B,promotion,0.15,120441.4,449.0,-67596128.6,Muy Alto,Alto,Pérdida
Universal global benchmark,2023-05-04 00:00:00+00:00,2024-03-13 00:00:00+00:00,15390470.0,-0.981204264717062,webinar,B2B,paid,0.72,289275.2,314.0,-15101194.8,Muy Alto,Muy Alto,Pérdida
Adaptive well-modulated extranet,2022-11-18 00:00:00+00:00,2023-08-09 00:00:00+00:00,71105480.0,-0.9965863033341452,social media,B2C,promotion,0.9,242732.54,264.0,-70862747.46,Muy Alto,Muy Alto,Pérdida
Robust tangible strategy,2023-05-16 00:00:00+00:00,2023-12-16 00:00:00+00:00,4459250.0,-0.9359949251555755,webinar,B2C,paid,0.62,285414.63,214.0,-4173835.37,Muy Alto,Muy Alto,Pérdida
Versatile context-sensitive interface,2022-11-05 00:00:00+00:00,2023-10-29 00:00:00+00:00,30382560.0,-0.9854712776013608,webinar,B2B,paid,0.95,441419.78,358.0,-29941140.22,Muy Alto,Muy Alto,Pérdida
Synergistic value-added help-desk,2023-04-01 00:00:00+00:00,2024-07-18 00:00:00+00:00,29527930.0,-0.9951678417687931,social media,B2C,paid,0.61,142683.63,474.0,-29385246.37,Muy Alto,Alto,Pérdida
Multi-channeled didactic process improvement,2022-12-31 00:00:00+00:00,2024-06-08 00:00:00+00:00,97339130.0,-0.9957941305824286,email,B2B,organic,0.69,409395.67,525.0,-96929734.33,Muy Alto,Muy Alto,Pérdida
Distributed stable emulation,2022-12-04 00:00:00+00:00,2024-03-19 00:00:00+00:00,38723340.0,-0.9968360226674661,email,B2C,Referral,0.22,122519.77,471.0,-38600820.23,Muy Alto,Alto,Pérdida
Operative context-sensitive Local Area Network,2022-08-31 00:00:00+00:00,2023-11-28 00:00:00+00:00,62234750.0,-0.9897021795700954,email,B2B,promotion,0.84,640882.28,454.0,-61593867.72,Muy Alto,Muy Alto,Pérdida
Seamless motivating infrastructure,2023-02-20 00:00:00+00:00,2023-10-20 00:00:00+00:00,63478390.0,-0.9911249715060511,podcast,B2B,organic,0.28,563372.52,242.0,-62915017.48,Muy Alto,Muy Alto,Pérdida
Switchable leadingedge alliance,2023-01-29 00:00:00+00:00,2024-07-28 00:00:00+00:00,93236340.0,-0.9941440323590566,webinar,B2C,Referral,0.85,545988.99,546.0,-92690351.01,Muy Alto,Muy Alto,Pérdida
Multi-lateral grid-enabled middleware,2023-06-11 00:00:00+00:00,2024-07-17 00:00:00+00:00,84718250.0,-0.9990914382674334,social media,B2B,paid,0.97,76971.76,402.0,-84641278.24,Muy Alto,Medio,Pérdida
Inverse system-worthy utilization,2022-08-25 00:00:00+00:00,2023-08-15 00:00:00+00:00,1739810.0,-0.9790796408803261,email,B2C,paid,0.6,36397.45,355.0,-1703412.55,Muy Alto,Bajo,Pérdida
Extended next generation paradigm,2023-06-01 00:00:00+00:00,2024-01-26 00:00:00+00:00,7813560.0,-0.9294615079426023,podcast,B2B,Referral,0.11,551156.74,239.0,-7262403.26,Muy Alto,Muy Alto,Pérdida
Customer-focused bifurcated service-desk,2023-04-08 00:00:00+00:00,2023-09-19 00:00:00+00:00,2476960.0,-0.9346039701892642,social media,B2B,organic,0.9,161983.35,164.0,-2314976.65,Muy Alto,Alto,Pérdida
Extended tangible hierarchy,2022-08-02 00:00:00+00:00,2024-04-07 00:00:00+00:00,36943950.0,-0.9963388608960331,social media,B2C,Referral,0.46,135256.94,614.0,-36808693.06,Muy Alto,Alto,Pérdida
Down-sized systematic contingency,2023-05-14 00:00:00+00:00,2024-07-26 00:00:00+00:00,67417390.0,-0.995681065078313,podcast,B2C,paid,0.74,291171.32,439.0,-67126218.68,Muy Alto,Muy Alto,Pérdida
Focused holistic installation,2022-12-13 00:00:00+00:00,2023-09-14 00:00:00+00:00,65008760.0,-0.9933253241563137,podcast,B2B,paid,0.36,433912.4,275.0,-64574847.6,Muy Alto,Muy Alto,Pérdida
Profound 24/7 parallelism,2023-06-21 00:00:00+00:00,2023-12-13 00:00:00+00:00,7547850.0,-0.9505927780758759,social media,B2B,Referral,0.34,372918.3,175.0,-7174931.7,Muy Alto,Muy Alto,Pérdida
Ergonomic incremental utilization,2022-11-06 00:00:00+00:00,2024-06-01 00:00:00+00:00,3057480.0,-0.6775335341523084,webinar,B2C,promotion,0.92,985934.77,573.0,-2071545.23,Muy Alto,Muy Alto,Pérdida
Implemented actuating structure,2023-01-26 00:00:00+00:00,2024-05-11 00:00:00+00:00,73452840.0,-0.9881518439586544,podcast,B2B,paid,0.83,870280.71,471.0,-72582559.29,Muy Alto,Muy Alto,Pérdida
Optimized high-level ability,2023-04-22 00:00:00+00:00,2024-03-23 00:00:00+00:00,2113420.0,-0.7420462615097805,email,B2C,paid,0.6,545164.59,336.0,-1568255.4100000001,Muy Alto,Muy Alto,Pérdida
Up-sized eco-centric open architecture,2023-05-20 00:00:00+00:00,2023-08-22 00:00:00+00:00,43439290.0,-0.9795658052882541,social media,B2B,paid,0.24,887646.91,94.0,-42551643.09,Muy Alto,Muy Alto,Pérdida
Business-focused systematic Graphical User Interface,2023-01-25 00:00:00+00:00,2023-11-22 00:00:00+00:00,55795590.0,-0.9878318806199559,social media,B2B,organic,0.7,678927.4,301.0,-55116662.6,Muy Alto,Muy Alto,Pérdida
Up-sized maximized time-frame,2023-05-17 00:00:00+00:00,2024-06-24 00:00:00+00:00,7795440.0,-0.9315891687961166,social media,B2B,organic,0.24,533292.53,404.0,-7262147.47,Muy Alto,Muy Alto,Pérdida
Versatile explicit standardization,2023-05-08 00:00:00+00:00,2023-11-16 00:00:00+00:00,93728560.0,-0.9960347164194138,webinar,B2B,paid,0.68,371660.32,192.0,-93356899.68,Muy Alto,Muy Alto,Pérdida
Extended regional paradigm,2023-01-15 00:00:00+00:00,2023-09-09 00:00:00+00:00,61599310.0,-0.9917142490719458,email,B2C,organic,0.3,510396.54,237.0,-61088913.46,Muy Alto,Muy Alto,Pérdida
Multi-channeled real-time info-mediaries,2023-06-27 00:00:00+00:00,2024-04-30 00:00:00+00:00,71582810.0,-0.9877254022299488,email,B2B,paid,0.0,878650.2,308.0,-70704159.8,Muy Alto,Muy Alto,Pérdida
Function-based 4thgeneration flexibility,2023-02-11 00:00:00+00:00,2024-04-20 00:00:00+00:00,40565830.0,-0.9977754945479977,social media,B2C,promotion,0.11,90238.91,434.0,-40475591.09,Muy Alto,Medio,Pérdida
Stand-alone client-driven approach,2023-02-28 00:00:00+00:00,2023-10-05 00:00:00+00:00,8570410.0,-0.8990890202452392,podcast,B2B,paid,0.71,864848.47,219.0,-7705561.53,Muy Alto,Muy Alto,Pérdida
Balanced optimizing software,2023-04-10 00:00:00+00:00,2024-05-10 00:00:00+00:00,10297360.0,-0.9031152470147689,podcast,B2B,paid,0.71,997657.18,396.0,-9299702.82,Muy Alto,Muy Alto,Pérdida
